,Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII,ASSIGNED_CLUSTER
0,-0.09843336,1.7552197,0.63305163,-0.072722584,-0.15427454000000002,0.06149276,-0.1502663,0.10148714,-0.039595626,0.45654234,-0.11214563,-0.15650202,-0.025919586,0.028936923000000003,4.1324787,0.10964702,4.135192,0.7269610999999999,4.104231,2.731934,0.40645227,0.17285927,0.49475113,-0.09510199999999999,0.13646717,-0.05865492,-0.1382327,-0.11579134,2.1469877,-0.008135178,-0.06064543,-0.12046569600000001,2.0259464,1.2691032,0.17077914,0.028023932,1.5609828000000001,4.5198827,1.1438063,0
1,0.07032369000000001,1.6646882,-0.006734272,0.14805935,-0.0032004276000000003,2.1429312,-0.100531645,0.027672516,-0.043950845,0.6150903,-0.0759189,-0.14389019,-0.015543804000000001,-0.13354539999999998,1.4066281,-0.08575328,3.4064393,0.45405249999999997,3.432213,2.8800704,0.45759913,-0.13836367,0.1470481,0.45421222,0.1469733,0.020465123,1.5224335,-0.033446606000000004,0.4399344,0.13813567000000002,-0.12371107,-0.0007468272,1.5849046,0.86399907,0.03905759,0.5879618999999999,0.5464046,4.597383,1.0939976,1
2,-0.024797149,1.5149124999999999,0.0030754427,-0.13810192,-0.14503364,1.5016387999999998,-0.014624109000000001,0.04543588,-0.060021415,0.67302555,-0.07181853,0.07707938,0.044701084,-0.013690519000000002,4.346543,0.7063100000000001,3.3576243,-0.024447998000000002,4.104893,2.6210968,0.87135434,-0.10664873600000001,0.43441048,0.06600682000000001,-0.082986616,-0.09928342,-0.020279726,-0.0071279607,1.5818305000000001,0.47911388,-0.110046536,-0.02584485,1.8055781999999998,0.83544606,-0.15643854000000001,-0.07588002,0.13305853,3.5721552,1.3886,0
3,-0.13538224000000001,1.4465645999999999,1.2247396,0.43379694,-0.041254207,2.485941,0.053655103,0.08003377,-0.06741029,0.5917282700000001,1.25979,0.37757513,-0.07229579,-0.11568471,0.49581003,-0.10524789,3.1849022,0.7648369700000001,4.4112973,3.2240343,-0.13900538,0.10199296000000001,-0.13488483,-0.0041148190000000005,-0.14174931,0.2574915,0.67537296,0.26550809999999997,0.6417626,-0.10379086400000001,-0.064554445,-0.017113358000000002,0.246339,0.6774714,0.11598319600000001,0.12637544,0.66642976,4.5295672,0.3309429,1
4,0.6045037,1.4960339,0.0011066034,-0.059421470000000004,-0.06180804,-0.05275529,0.13571024,-0.05713104,0.8655368999999999,-0.036047960000000004,0.059477173,0.063038066,-0.017020147,-0.14110743,4.4491715,0.057656676000000004,2.630096,0.095054895,3.987465,2.4692013,-0.10701524,-0.119055584,0.13095632000000001,-0.13663699,-0.052991573,-0.016787486,-0.13123032,-0.038189806,1.3458226,-0.014616212000000002,0.10520955,-0.030641248000000003,0.9937606,0.57822853,0.66797364,-0.15248956,-0.09282053,3.6239178,0.47600909999999996,0
5,0.29964286,1.6602633999999998,-0.040934894,-0.14252378000000002,-0.053244784,1.9849111,-0.031106245,-0.0987837,-0.11040803,1.9919881,-0.10922104,0.29805374,-0.12836882,-0.12325446,0.09382924000000001,-0.07214986,2.027769,0.9868958999999999,4.6530876,3.1138456,1.119829,-0.0041373465,0.31714424,0.5056081,0.12814896,0.04507269,-0.10542344000000001,-0.15111196,-0.14879459,-0.10751633000000001,-0.040234268000000004,0.20918837,1.7539246,0.1415254,-0.07022344,0.9892883,-0.15614372,4.5558405,1.1893783,1
6,-0.011674894,2.0571291,0.08883289999999999,-0.10138779,-0.12169052,0.06215072,-0.08784848,-0.024202852,-0.14255242,1.7906927,0.77193654,-0.039748564,0.2304436,0.013562076000000001,4.8362756000000005,1.5767001,2.2563143,0.36019334000000003,4.4792843,2.383832,0.15160593,-0.052197978000000006,0.5447887,0.52570695,-0.10241792,-0.12021216,0.32896337000000003,0.068530455,3.0306137,-0.13067855,0.13052882,0.020356365,0.7695381,0.8840182400000001,0.032612726,-0.03184913,0.9744345999999999,4.3714623,-0.004615926,0
7,-0.10814088000000001,1.2825881,0.7902408,-0.06842935,-0.070925795,0.12596023,0.08867559600000001,-0.08251345,-0.12558927,1.1679107,0.60266155,-0.03283694,0.68721217,-0.02893988,3.268581,0.30321378,1.8309519,-0.09953077,3.3668356,2.3580048,0.431073,-0.040457506000000004,2.109612,0.1362138,-0.072882555,0.5620335,1.2662773999999999,0.13054124,3.0965226,0.14612281,0.08891902,-0.06543057000000001,0.36300889999999997,0.5055849,-0.1246866,-0.023768967000000002,1.5483254,4.263725,1.2610245,0
8,-0.0022873338,0.39399683,-0.13220458000000002,-0.10104087,-0.0074519496000000005,1.7306254,-0.013167528000000001,0.12303136,-0.11000601,1.9219716999999998,0.20782982,-0.10483422,-0.10941516,0.21773352,0.31978044,-0.015407453000000002,2.1128507,0.15038759000000002,4.543154,3.3063083,0.104767,-0.13389091,1.2991327,-0.07052671,0.13408187,0.1375889,0.24127959000000002,-0.14417951,-0.042819448,-0.03380709,-0.12594001,-0.09312118,1.2304628,-0.036904614,-0.05696716,0.31019223,-0.049539555000000006,4.5208044,0.64021224,1
9,-0.009763507000000001,2.1051843,0.09291793,-0.07300183,-0.107728615,0.79839677,-0.15133739000000002,-0.0068333177,-0.0033326754,0.04822058,0.12707742,0.07821707400000001,1.1412086,-0.10374941,2.7765417,0.24235816000000002,1.8579767,0.040966727,4.336833,2.2486905999999998,0.28710842000000003,-0.015792327000000002,0.25291538,0.08270346,0.33576876,0.069812,0.2749547,-0.001968249,3.5861065,0.062252473,0.052721713,0.10968710500000001,1.8247225,0.19105288,-0.06975394,0.66725194,-0.15061929999999998,4.2979593,0.35759199999999997,0
