,Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII,ASSIGNED_CLUSTER
0,-0.008211232,1.4089326,0.75039697,0.29062697,-0.08174236,1.9291675,0.9131640999999999,0.12623177,0.0008580899,1.4174144,0.30568096,0.12498671,-0.0465021,-0.10783924,0.5077205300000001,0.08363164000000001,2.666998,0.5969015400000001,4.314074,3.4245398,0.5773290999999999,0.013525486000000001,0.16845159999999998,-0.16284718,0.10358572,0.15404502,1.4903975,-0.024162477,-0.020394517,-0.11624513600000001,-0.14430991,-0.10173917,0.7598072,0.5656553999999999,0.8081695999999999,0.42489687,-0.059353568,4.3287544,1.8360189999999998,1
1,-0.07720441,0.5785604,0.31247866,-0.029973911000000002,-0.028135048000000003,0.86283195,0.13051489,-0.06629908,-0.013329983,0.19992621,0.08603464,-0.0493973,-0.022568703000000002,0.028289761,0.33336282,0.37013337,2.9857335,0.024406314000000002,4.270984,3.231487,0.2874199,1.326985,-0.1653172,0.48326749999999996,-0.07993445,-0.004022806,-0.1493141,-0.15475094,0.06584897,-0.0670774,-0.15384434,0.19849364,1.2025619,0.09732059400000001,-0.12280833000000001,0.097144715,-0.0018748831,4.909372,0.8906672600000001,1
2,0.4179408,1.7691598,0.3600025,0.12305284,-0.10555676,2.1963208,-0.16216427,-0.07361519999999999,-0.14831285,1.2409198,0.08312646,1.0099,-0.10346898,-0.09259885,1.0911987,-0.12145282,2.153383,0.93467015,4.1564309999999995,3.305918,1.5761633,0.42299804,0.5531465,0.060279075,-0.08735382600000001,0.06904449,-0.10707506,-0.15086722,0.6292955,-0.067607395,-0.102453925,0.27661845,1.3611078,1.2986147,-0.15075906,-0.13410841,0.6070381,3.9357276,1.6346756,1
3,-0.01672558,1.2579905,0.38922045,0.14578852,0.12217636,1.4783838999999999,-0.09821422,0.13662682,-0.15377691000000002,0.83504534,0.11571398000000001,-0.00932008,-0.06094305,-0.1500647,1.2735786,-0.16354026,2.5815215,-0.11206523,4.5905476,3.608803,0.29017264,0.42890322000000003,0.31348944,-0.15572028000000002,-0.05493028,-0.079167634,0.14955635,-0.04269215,0.29556304,-0.06524213400000001,-0.059069395000000004,-0.1735263,1.497773,0.14490701,0.14709075,-0.010073989,0.4840754,3.9428419999999997,1.0829857999999999,1
4,0.34583536,1.9476526,0.050679974,0.4017273,-0.069168635,2.9616017,-0.0709413,-0.028701207000000003,-0.0632368,1.3391993,0.47833642,-0.03640271,-0.13789563,-0.12454932,0.30963323,-0.07793017,3.562397,0.4874232,4.3538213,3.5613422,-0.050724257,-0.15945302,-0.053054385,0.16180888000000002,-0.16611119,-0.038056087,-0.12603764,0.025107574,-0.018733876,-0.008942759,0.047476538000000006,-0.06752602,-0.09195969999999999,1.1108438999999999,0.09043899,-0.06961759000000001,1.1648861,4.93619,1.7048758,1
5,0.44285086,0.4657958,0.018183125,0.54994076,-0.09193404000000001,2.9695616,0.43239796,0.032838807000000005,-0.035766150000000003,1.7219044000000001,1.0667802,0.28082153,-0.025403941000000003,-0.03515983,0.042366020000000004,-0.08690850400000001,3.900335,1.0106646,3.688083,3.1676257,1.0238237,-0.011935169,0.20721611,0.0035797565,-0.06958437,0.058517314,0.05352089,0.287973,0.60903865,-0.17338507,-0.08328801400000001,0.84316486,1.6538202,0.10780905,-0.052890956,-0.15776864000000002,0.40984407,4.579119,0.9773963,1
6,-0.16265038,1.5688741,0.8023064999999999,0.09888259,-0.13186195,2.8887381999999997,0.45564849999999996,-0.17348318000000001,-0.07083607,0.7700827,0.5492779,-0.13175212,-0.034044664,-0.10691246,1.0296074,1.1511316,4.262575,0.48504767,3.5761027,4.282575,0.7203916300000001,-0.13896117,-0.12781148,0.2676724,-0.018560037,-0.029692706000000003,0.061148807000000006,0.37593654,0.011119354000000001,-0.045026460000000004,-0.12285482,-0.10394939,0.7820091,1.1716802,0.2721996,0.0068859260000000005,-0.15420838,4.88536,1.9696901,1
7,-0.05645649,1.6876969,-0.010437896,0.07490497,0.22461979,2.3898957,0.17008203,0.28015283,-0.1599825,1.8568672,0.9660951999999999,-0.048148755,-0.11974812,0.49478412,0.44424826,0.050454892,3.6646953,0.35828185,3.5605732999999997,2.7843504,1.3401527,1.0649549,0.16083516,0.76218766,0.045251317000000006,0.32253319999999996,0.76712424,1.7454844999999999,-0.05470619400000001,-0.13206808,1.3774758999999999,0.23536786,0.9129508,0.7280329999999999,0.5055634999999999,0.7369657,1.4688776,5.100908,0.5148573,1
8,-0.044551484,1.4314312,0.30105373,0.4305325,-0.13148968,3.0797977,0.41202128,1.3120934,-0.16659428,0.58493036,-0.048749607,-0.0590476,-0.016834853,0.09019092000000001,1.5324588000000001,0.11369117000000001,3.3925624,0.0060070143,3.6457818,3.3634424,0.026343314000000003,-0.054380160000000004,0.41161263000000003,-0.08146301,-0.014417991000000002,0.48633507000000004,-0.069819264,-0.065644644,-0.16365269999999998,-0.11218011,-0.0007563912,-0.04691051,1.7801339999999999,0.8437277999999999,0.0784883,-0.16240111000000002,0.24894157,4.5007315,0.88679487,1
9,-0.12545346,1.3409549,0.2041286,-0.0030688948000000002,-0.06512481,1.9125881,-0.05026524,0.030544115000000004,-0.13625506,0.28585693,0.9790633999999999,0.10537222,0.05438346,0.063924745,2.1529694,0.9505203999999999,3.0060606,0.8424119,4.297051,2.9648120000000002,0.043987036,0.3862135,0.20162053,0.020517947,-0.054814566,0.12680763,0.06894369,0.16738345000000002,-0.022740863,0.971854,0.21370137,1.1529392,1.1441139,-0.12473957000000001,0.23098746,-0.16080108,0.13295016,4.25825,1.4328328,1
