Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII
-0.008211232,1.4089326,0.75039697,0.29062697,-0.08174236,1.9291675,0.9131641,0.12623177,0.0008580899,1.4174144,0.30568096,0.12498671,-0.0465021,-0.10783924,0.50772053,0.08363164,2.666998,0.59690154,4.314074,3.4245398,0.5773291,0.013525486,0.1684516,-0.16284718,0.10358572,0.15404502,1.4903975,-0.024162477,-0.020394517,-0.116245136,-0.14430991,-0.10173917,0.7598072,0.5656554,0.8081696,0.42489687,-0.059353568,4.3287544,1.836019
-0.07720441,0.5785604,0.31247866,-0.029973911,-0.028135048,0.86283195,0.13051489,-0.06629908,-0.013329983,0.19992621,0.08603464,-0.0493973,-0.022568703,0.028289761,0.33336282,0.37013337,2.9857335,0.024406314,4.270984,3.231487,0.2874199,1.326985,-0.1653172,0.4832675,-0.07993445,-0.004022806,-0.1493141,-0.15475094,0.06584897,-0.0670774,-0.15384434,0.19849364,1.2025619,0.097320594,-0.12280833,0.097144715,-0.0018748831,4.909372,0.89066726
0.4179408,1.7691598,0.3600025,0.12305284,-0.10555676,2.1963208,-0.16216427,-0.0736152,-0.14831285,1.2409198,0.08312646,1.0099,-0.10346898,-0.09259885,1.0911987,-0.12145282,2.153383,0.93467015,4.156431,3.305918,1.5761633,0.42299804,0.5531465,0.060279075,-0.087353826,0.06904449,-0.10707506,-0.15086722,0.6292955,-0.067607395,-0.102453925,0.27661845,1.3611078,1.2986147,-0.15075906,-0.13410841,0.6070381,3.9357276,1.6346756
-0.01672558,1.2579905,0.38922045,0.14578852,0.12217636,1.4783839,-0.09821422,0.13662682,-0.15377691,0.83504534,0.11571398,-0.00932008,-0.06094305,-0.1500647,1.2735786,-0.16354026,2.5815215,-0.11206523,4.5905476,3.608803,0.29017264,0.42890322,0.31348944,-0.15572028,-0.05493028,-0.079167634,0.14955635,-0.04269215,0.29556304,-0.065242134,-0.059069395,-0.1735263,1.497773,0.14490701,0.14709075,-0.010073989,0.4840754,3.942842,1.0829858
0.34583536,1.9476526,0.050679974,0.4017273,-0.069168635,2.9616017,-0.0709413,-0.028701207,-0.0632368,1.3391993,0.47833642,-0.03640271,-0.13789563,-0.12454932,0.30963323,-0.07793017,3.562397,0.4874232,4.3538213,3.5613422,-0.050724257,-0.15945302,-0.053054385,0.16180888,-0.16611119,-0.038056087,-0.12603764,0.025107574,-0.018733876,-0.008942759,0.047476538,-0.06752602,-0.0919597,1.1108439,0.09043899,-0.06961759,1.1648861,4.93619,1.7048758
0.44285086,0.4657958,0.018183125,0.54994076,-0.09193404,2.9695616,0.43239796,0.032838807,-0.03576615,1.7219044,1.0667802,0.28082153,-0.025403941,-0.03515983,0.04236602,-0.086908504,3.900335,1.0106646,3.688083,3.1676257,1.0238237,-0.011935169,0.20721611,0.0035797565,-0.06958437,0.058517314,0.05352089,0.287973,0.60903865,-0.17338507,-0.083288014,0.84316486,1.6538202,0.10780905,-0.052890956,-0.15776864,0.40984407,4.579119,0.9773963
-0.16265038,1.5688741,0.8023065,0.09888259,-0.13186195,2.8887382,0.4556485,-0.17348318,-0.07083607,0.7700827,0.5492779,-0.13175212,-0.034044664,-0.10691246,1.0296074,1.1511316,4.262575,0.48504767,3.5761027,4.282575,0.72039163,-0.13896117,-0.12781148,0.2676724,-0.018560037,-0.029692706,0.061148807,0.37593654,0.011119354,-0.04502646,-0.12285482,-0.10394939,0.7820091,1.1716802,0.2721996,0.006885926,-0.15420838,4.88536,1.9696901
-0.05645649,1.6876969,-0.010437896,0.07490497,0.22461979,2.3898957,0.17008203,0.28015283,-0.1599825,1.8568672,0.9660952,-0.048148755,-0.11974812,0.49478412,0.44424826,0.050454892,3.6646953,0.35828185,3.5605733,2.7843504,1.3401527,1.0649549,0.16083516,0.76218766,0.045251317,0.3225332,0.76712424,1.7454845,-0.054706194,-0.13206808,1.3774759,0.23536786,0.9129508,0.728033,0.5055635,0.7369657,1.4688776,5.100908,0.5148573
-0.044551484,1.4314312,0.30105373,0.4305325,-0.13148968,3.0797977,0.41202128,1.3120934,-0.16659428,0.58493036,-0.048749607,-0.0590476,-0.016834853,0.09019092,1.5324588,0.11369117,3.3925624,0.0060070143,3.6457818,3.3634424,0.026343314,-0.05438016,0.41161263,-0.08146301,-0.014417991,0.48633507,-0.069819264,-0.065644644,-0.1636527,-0.11218011,-0.0007563912,-0.04691051,1.780134,0.8437278,0.0784883,-0.16240111,0.24894157,4.5007315,0.88679487
-0.12545346,1.3409549,0.2041286,-0.0030688948,-0.06512481,1.9125881,-0.05026524,0.030544115,-0.13625506,0.28585693,0.9790634,0.10537222,0.05438346,0.063924745,2.1529694,0.9505204,3.0060606,0.8424119,4.297051,2.964812,0.043987036,0.3862135,0.20162053,0.020517947,-0.054814566,0.12680763,0.06894369,0.16738345,-0.022740863,0.971854,0.21370137,1.1529392,1.1441139,-0.12473957,0.23098746,-0.16080108,0.13295016,4.25825,1.4328328
-0.13390821,1.8795837,0.4494675,-0.096118405,-0.06134309,2.514136,-0.023785638,1.3384783,-0.1310395,0.86957115,0.26190436,0.0004781682,-0.0022914235,-0.15317276,0.50391924,0.6136999,5.04699,0.6057846,4.1879277,3.1786242,1.132517,-0.16572611,-0.043302614,-0.04335134,0.75573903,0.42047322,-0.12223956,-0.0088383565,0.291833,0.12608747,0.26565814,0.3839537,0.2819645,0.73145705,0.76085675,0.075836316,0.022657648,5.099432,1.9905566
-0.12401239,2.105398,1.0249798,-0.14976102,-0.024909658,3.3430696,0.4998194,-0.13045806,-0.037460413,0.16392712,1.3127327,0.34941143,-0.11951091,-0.029662894,1.825706,2.2080247,3.042954,0.054514397,4.44442,2.6626682,1.1413926,0.69794565,0.20791268,-0.09486903,0.18995659,0.051975846,0.42792994,0.11872091,-0.098422796,-0.009013708,-0.10656781,0.5152771,1.0171452,2.492204,0.25500858,-0.06563907,0.118551515,4.230678,1.6222669
-0.12524159,1.8091265,0.41714638,-0.101519495,0.24008782,2.5952601,-0.050571967,-0.012075182,-0.16425614,0.2131188,-0.10833272,-0.082703225,-0.052095585,-0.15846749,0.25757667,0.102750614,3.3878236,1.017414,2.80444,2.8502178,-0.03143665,0.04915819,-0.1154526,-0.1374909,-0.03871854,-0.14541805,-0.057389043,-0.0250139,-0.12820436,0.1698452,-0.046850313,-0.056235768,0.6017216,0.14575347,1.0447419,-0.06458639,0.2852845,3.9843707,0.43031493
0.9964786,2.3248334,0.1406366,-0.15471582,-0.009076966,2.0384517,0.112927094,-0.08180131,-0.0371973,0.18748863,0.022112455,-0.012764306,0.031558357,-0.028680695,1.6739818,0.19526495,3.1976442,0.88759655,3.8789744,3.1084635,0.94971937,0.4665055,0.2165317,-0.042809483,-0.114333116,-0.11873511,-0.13893838,0.0305254,0.2890245,0.26308575,-0.05868744,0.21254155,0.64709336,0.008655088,0.2826424,0.55493265,0.07340612,4.790433,1.0831699
-0.104735725,0.9152506,1.3913935,-0.012067854,0.010355358,3.8333602,0.08668427,-0.0014406588,-0.042410877,1.143452,0.70334995,-0.043640986,0.06789749,0.0709914,0.38379607,0.5549046,3.3481948,-0.17049108,4.1923704,3.2485552,1.2049911,0.56097645,0.044081252,-0.0038579316,-0.16433837,-0.030799259,-0.11850701,-0.096269526,-0.06444587,0.775009,0.23470715,0.6458633,0.6907447,2.7386937,-0.15089628,-0.076057255,0.1249467,4.284514,1.7810273
0.12778413,2.0536702,-0.118330956,-0.056739356,-0.15513341,2.2480376,-0.15300333,-0.11783011,-0.007885599,0.040408287,0.54700494,-0.06790951,-0.08244084,-0.04729626,0.040321067,0.041451283,1.9644121,0.6772272,3.867878,2.5975897,0.99608386,0.07106745,-0.061667558,-0.059954356,-0.1538486,-0.087213,-0.06559038,-0.05226567,0.12124127,0.0696933,0.46175817,0.9107193,1.5426364,2.0808628,0.77281106,-0.009777826,-0.0298957,4.4439907,1.9573281
-0.15680192,1.1247545,-0.02291164,-0.11908542,0.13834837,2.4925556,0.07538179,0.4677106,-0.06327187,0.2909926,0.12693483,0.18937813,-0.06796367,-0.1147984,0.036938008,-0.062356934,4.2245007,0.54127586,2.6211078,3.3749468,1.2234012,0.3557799,0.26890677,0.16304952,-0.1520581,-0.10890875,0.13162202,0.3857386,-0.0057682423,-0.061426185,0.02560523,-0.11202379,0.26167914,0.20336486,0.09089323,-0.1039938,0.38399532,4.421006,1.4114052
0.2428426,1.9354972,-0.120157585,-0.15343869,0.47932088,2.9557202,0.3288444,0.37021846,0.3626633,0.619522,0.020844933,0.1728047,-0.14287987,0.3370655,0.78402203,-0.059741087,5.0699263,1.0850983,2.9737675,4.432478,0.9258592,-0.111651875,0.2348819,-0.16742392,-0.04296055,0.041545045,-0.11386093,0.49076042,-0.04682301,-0.045313578,-0.021283383,-0.0399388,0.975484,0.36439538,-0.17133328,-0.04261629,0.85074013,5.059097,0.6447066
-0.09859574,1.4452227,0.007944447,-0.12549588,-0.09378497,1.7097754,1.2380058,-0.023122242,-0.16225684,0.5788195,0.15567188,-0.08387248,-0.06942898,0.12018284,-0.07585332,0.06383754,3.6583025,0.15671113,4.7587967,3.954013,0.8711247,0.008437534,-0.016888617,0.56095713,0.014772633,0.17004319,0.7063548,-0.02574191,0.11955677,-0.038415942,-0.05825951,-0.03019311,0.051791836,0.9480937,-0.020255119,-0.11193646,0.65185183,4.347749,0.73132396
0.08908036,2.0196095,0.061841372,-0.16444674,-0.1420138,0.60500336,0.1885942,0.4251232,-0.10658113,-0.056725383,0.7864222,-0.150703,0.43478388,0.04453005,3.179587,0.64151525,2.0285892,0.4064481,3.9537003,2.3946648,-0.071862675,-0.17200649,0.746707,0.09845651,-0.0071809567,-0.13188401,0.32038704,-0.022331322,1.9589616,-0.051715273,-0.14176172,-0.07840467,1.414437,0.7039645,0.55670404,-0.034952004,0.033597417,4.109028,1.5122186
-0.17539378,0.20994002,0.77333164,0.097514756,-0.15826245,1.1651506,-0.0450178,-0.08532796,-0.10765342,0.7900646,0.35904548,-0.019255344,-0.024203332,-0.085535794,0.84309375,-0.03713997,2.8201632,-0.003160268,4.481079,2.5827546,0.5339256,0.041500695,0.13575253,0.13547371,-0.04510306,-0.14035769,-0.05398526,-0.08770565,-0.03974779,-0.109261565,-0.047207374,-0.02132247,1.7713602,1.7773961,0.32855952,0.14232178,-0.054741558,4.147369,1.4867814
-0.16015427,1.6503353,0.044422332,-0.12850893,-0.17164586,1.3525269,-0.033558104,-0.01315762,-0.0073631704,0.51027536,0.22911428,-0.09816017,0.101663485,-0.0009094552,0.3196665,-0.014205154,3.2448273,0.26901576,3.4783094,3.078874,0.5161402,0.29200447,0.6682826,-0.12827043,0.14282975,-0.1338177,0.09103222,0.0041423244,-0.08096999,0.58689535,-0.055913974,0.022758974,0.30759835,0.045964364,-0.028440448,0.30624214,0.022387054,4.8853836,0.73356724
0.009999445,2.509001,0.3426637,-0.16796988,0.19287118,2.872123,0.88902193,-0.1743165,-0.10556775,0.23444055,0.19859816,-0.15899834,-0.0836296,0.013024202,-0.11272688,1.3294933,3.3988793,0.71678984,3.2672756,3.0065787,0.5145392,0.029598594,0.45251614,-0.02427878,-0.1082862,0.0949438,0.09253275,0.09678,0.6447847,0.33072865,0.058147367,-0.17067784,0.9050456,0.9361997,-0.00982554,0.30567655,0.62456393,4.4530625,1.8292377
-0.092806004,1.1589605,1.1604226,0.7148849,-0.029500702,1.6763619,0.3417852,0.43214434,0.108586654,0.33218247,0.9874983,-0.16316104,-0.13164477,-0.06175494,0.76430434,-0.026422152,2.2672992,0.027488861,4.114246,2.7640772,0.19754131,0.07920196,0.30224332,-0.13328694,0.19891211,0.38608748,-0.16496669,-0.05649271,0.28088698,-0.14781411,-0.13950704,-0.055059183,0.5142571,0.5659339,-0.015269675,-0.026377426,-0.17064309,3.4313986,0.72391975
-0.12886557,0.5481984,0.8658325,0.33975092,-0.12697023,0.6485124,0.04969937,0.21217391,-0.13515869,1.4067626,0.14324781,-0.10622777,-0.13609377,0.10591176,2.9429927,0.8551103,2.6225789,-0.082942545,4.1192265,3.5590143,0.352494,-0.03794638,-0.10092853,-0.02778268,-0.064366944,-0.1683589,-0.09540992,-0.049277794,-0.112369455,-0.038569015,-0.009648116,0.14479843,0.8748283,0.89080346,0.041995384,-0.02960339,-0.007582276,4.659461,1.0938907
-0.04159337,0.8716014,0.43365964,0.64574647,-0.12444626,1.4966928,-0.1233798,1.080118,0.33778387,0.893767,0.71539575,0.16241708,-0.1477534,-0.15092614,1.5151296,-0.007899493,2.3284678,0.83057076,4.995274,4.0013294,0.26227355,0.13211623,0.7482738,-0.10879396,-0.16715139,0.10408504,-0.015061007,-0.13510418,0.7372425,-0.15984026,-0.033312634,-0.1541981,0.7142874,0.98226947,0.13386002,-0.104462765,0.22027741,4.213229,1.3381258
-0.09794199,1.4688894,0.2717139,0.15189102,1.0814104,2.8741558,0.1178583,0.6684427,-0.05512719,0.5215112,0.72697353,0.1646514,-0.13794309,0.1634707,0.07414582,0.08485697,5.064928,0.3155177,3.3947244,3.0616949,0.27047518,-0.16341482,0.2978415,0.07260192,0.26303738,0.15137671,-0.092689715,0.035265103,-0.14716601,-0.10101636,-0.1018846,-0.07981296,0.7001685,1.6256802,0.23738904,-0.105232224,-0.0035566941,4.4918876,1.3288631
-0.057862915,1.4454181,0.83090734,-0.11772947,-0.021686783,-0.0324865,-0.053452324,0.028030423,0.6302669,0.27592936,-0.09128162,-0.08393534,0.30152774,-0.07358893,4.8548546,1.2569016,2.4423578,0.841512,3.1927316,2.7452674,1.4071082,-0.12889367,0.25622788,-0.09779232,-0.109558016,-0.056519154,0.29812282,0.10235322,1.3091538,0.40381667,-0.12180231,-0.16387004,2.1267755,0.139118,0.12666498,0.6022277,0.083983876,3.4971082,0.0036071413
-0.07792664,1.5893008,0.3102801,-0.13266508,-0.128005,3.3541896,0.30693173,0.02357352,-0.07017549,0.66188776,0.4304012,-0.010340985,-0.15849428,0.04606252,0.7381807,-0.17328978,2.959864,0.22528361,3.6981487,4.021438,0.64776284,-0.024724357,0.0006637299,-0.16754207,-0.10108203,-0.08158731,0.1012611,0.14471477,-0.105861805,-0.00031092297,-0.027198737,0.2685968,1.0768178,1.193891,-0.115251586,0.11448524,0.67375284,4.744764,1.2020599
