Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII
-0.17478089,1.1944023,-0.14850853,-0.1470553,-0.052704368,2.2673047,-0.047799073,0.1102166,-0.10911563,0.4970144,1.152452,-0.15305981,-0.00133379,0.39592934,2.4566858,-0.14383417,1.9855337,0.5072046,5.2962475,3.7084098,0.3256141,0.96363705,0.12840171,-0.10670623,-0.13353626,-0.07109562,-0.14280261,-0.049618907,0.75978255,-0.09624606,0.5467137,0.0779787,2.665167,0.7913305,-0.13792866,0.2568782,-0.07791469,5.1223783,2.251198
-0.09059513,1.5431659,0.23001045,-0.15848592,0.06225882,2.4492464,0.1465924,0.071451865,-0.14214966,-0.0969432,1.4067059,0.16845246,-0.026751034,0.4536059,1.5844374,0.12995459,4.92479,0.16327357,3.941213,3.3472736,0.72810704,-0.07330745,-0.057392042,-0.1729349,-0.11192499,0.13304073,0.11874428,0.13543697,-0.14908308,0.26740697,-0.16019948,0.12642631,0.95896834,0.34375703,0.25378573,-0.058946934,-0.020036554,4.0278435,0.68357295
0.0733826,1.240562,0.74393463,-0.12290556,-0.18768565,2.7410948,-0.13362993,0.17365524,0.057406604,1.1394124,0.12242825,0.04119461,-0.09673786,-0.067812026,1.3702428,0.62880164,2.210501,-0.1606692,5.211273,4.2347302,0.693767,0.07997073,1.4482987,-0.010976456,-0.15058021,0.26532355,-0.010763444,0.08042848,0.17763664,-0.15970734,-0.021791456,0.38020945,2.2087374,0.9077914,-0.020362446,0.8204893,0.49570313,3.99073,1.0787544
-0.11319916,2.19534,0.2698393,-0.10554606,0.059562195,1.5149593,0.17839989,-0.1835392,-0.12876628,0.025100859,0.56985074,-0.07266766,-0.09067738,-0.10252055,0.7821022,0.15670393,1.8131087,-0.054937642,4.7255325,3.3425987,0.4115744,0.7743309,0.03586638,-0.095023066,-0.15892297,-0.030481298,0.08548454,-0.006863905,0.070444815,-0.17657067,-0.0011038729,-0.06722011,1.2574879,0.77531534,0.45817137,-0.009429882,-0.027066702,3.9926927,0.68241847
-0.00023115404,2.1898172,-0.13105743,0.2499668,-0.1427753,2.59109,-0.05297392,0.28706518,-0.14897259,0.5550951,0.2160038,-0.08882405,-0.14058612,-0.02291398,1.2183656,-0.11208101,2.5671182,0.9155726,4.818418,3.5160787,0.5063686,-0.1141151,-0.15221028,1.1528224,0.17486317,-0.1736923,0.81362104,-0.043441042,0.051489767,-0.13971706,-0.04092544,0.037490305,1.4065349,0.5460254,0.28601724,0.0045538214,0.13607411,5.1271257,2.2852826
-0.088483945,1.5917617,0.73146135,-0.1445443,-0.17360675,1.6246738,-0.07189898,-0.14517434,0.14212498,0.018003708,-0.100625135,0.40120715,0.018616376,0.32541353,4.2709975,1.0740249,2.6546648,0.5027048,4.450218,2.5622818,0.19918473,0.31212685,1.1387161,0.040772416,0.10474898,-0.06889311,0.2561466,-0.10068155,1.6984316,-0.11759729,-0.00045607227,-0.16648656,1.7922708,1.1557485,-0.17059933,0.053067368,0.1999163,4.3037972,0.4740696
-0.14901713,0.82296807,0.52336246,-0.041135453,-0.18584926,0.7263601,0.03805393,0.04160596,-0.14557658,-0.07213357,0.34098247,0.10588527,-0.08198768,0.17207967,1.5279756,0.0313574,3.8202317,1.7548178,3.414631,2.6342156,0.24368173,0.18906684,0.15601139,0.009584749,-0.14026211,0.50881743,0.5490391,-0.18559998,-0.107749745,0.010437403,-0.09611684,-0.103346296,0.5443461,0.31857577,-0.09908371,-0.020350322,0.49983108,4.3793845,0.25001657
0.15944952,1.3335322,0.17761084,-0.02606242,-0.08066703,2.0308764,0.6081657,0.0014348457,-0.000650233,0.34256685,1.007366,-0.08839825,-0.086790636,-0.12064703,-0.008632383,-0.18783589,1.8255424,-0.047444087,3.1969297,2.9547076,0.6388809,-0.15680307,-0.16548005,0.1683754,0.06894833,-0.108748145,-0.15130438,0.74087095,0.22487377,-0.007898056,-0.13275026,-0.09249873,0.9156382,0.22058064,0.2853732,-0.07237016,0.14653902,4.0128384,0.6933773
-0.027116181,1.0463539,-0.07815735,-0.023420684,0.048917226,2.3282442,-0.0035439671,0.13059372,-0.0115233855,0.03294479,0.52282524,-0.057228263,0.970071,0.3979892,1.3374295,-0.18044402,2.8502414,0.6557312,2.6483943,3.126209,1.193829,-0.100837626,-0.033819932,-0.14184758,-0.07236665,-0.102458894,0.63924414,0.3257762,0.10921476,-0.17622614,-0.10455749,0.12454503,0.6732855,0.8051509,0.1472509,-0.105886936,1.054962,4.3965416,1.1726531
-0.089125335,0.4883962,1.1617937,0.1652105,-0.086364284,1.628187,-0.16931273,-0.14852552,-0.059687797,0.14726642,0.20328179,-0.16074002,-0.15582775,-0.12331526,0.6199771,-0.1296346,1.6494975,0.18182866,3.7473571,2.905719,0.23725605,-0.17281795,0.09434098,0.34580913,-0.1014904,0.039285693,0.95189995,-0.07339913,0.17567465,-0.063274585,-0.16644205,-0.019960968,-0.10144417,1.3127538,-0.15098523,-0.02116076,-0.16465235,3.399343,1.2876823
