Ter119,CD45.2,Ly6G,IgD,CD11c,F480,CD3,NKp46,CD23,CD34,CD115,CD19,120g8,CD8,Ly6C,CD4,CD11b,CD27,CD16_32,SiglecF,Foxp3,B220,CD5,FceR1a,TCRgd,CCR7,Sca1,CD49b,cKit,CD150,CD25,TCRb,CD43,CD64,CD138,CD103,IgM,CD44,MHCII
-0.06801648,1.1812893,0.34460598,-0.100582175,-0.1052255,3.1887562,0.30402905,0.18384418,-0.0062430436,2.434188,1.1352248,0.7822272,-0.14060582,-0.12343606,0.1528022,0.53277326,2.5454144,0.08624033,4.830581,4.5882654,1.0858217,0.26918682,0.8695368,0.11916628,-0.1438905,0.33935013,-0.011209644,-0.08283128,0.04626232,-0.10008996,-0.09958027,0.1768868,0.9455696,1.5741336,0.022613822,-0.012118061,1.2286913,3.807237,2.2391777
-0.085694276,1.9263697,-0.08100288,-0.08557418,-0.08864709,1.3995361,0.12304318,-0.059043244,-0.14103098,-0.055196844,0.7063265,0.39143413,0.25664327,-0.032113295,0.13000238,-0.14495772,1.8425958,0.38505235,4.0584583,2.658194,0.07058721,0.41311142,0.13572381,0.9176185,-0.06138572,0.12918194,-0.13898905,1.0062791,0.15475404,-0.06383606,0.03413037,-0.029387422,0.0070331334,1.0046738,-0.09966088,0.22371577,0.014489494,5.07722,1.5566975
-0.07137939,1.716269,0.52090234,-0.08431835,-0.12553316,1.8366274,0.14282906,0.4689395,-0.0225268,0.64922124,-0.10314544,-0.0182179,-0.104436144,-0.12040982,0.33088455,-0.1566681,1.5911199,0.20944212,4.149562,3.0785818,0.12544069,0.18299207,0.6169066,0.4842282,0.09260844,-0.095224716,0.5197963,-0.09277477,-0.12506081,0.100753695,0.13018556,-0.13161638,1.780515,1.4963224,0.5875701,0.08894327,1.2544843,3.9344394,1.3983791
-0.097492814,1.2103996,0.8367893,-0.022997357,0.5522604,1.9808351,0.4361681,0.11404293,-0.019692706,1.979268,-0.12014294,-0.14460783,-0.12246139,-0.1523312,0.2951304,1.0873716,3.3469696,-0.07448219,4.531275,2.4097607,-0.020062115,0.07508092,0.15320168,0.14779924,-0.011175031,-0.11362246,-0.049154103,0.7358824,-0.1179816,-0.12285971,-0.03924893,-0.022512399,1.3358921,2.0979655,0.4778181,-0.0099921,0.0646603,4.302352,1.3904904
0.17224646,1.2148896,0.50947714,-0.057462897,-0.03928143,1.3372892,0.25919777,0.3544695,-0.05209362,1.6565801,1.2047572,0.1745759,-0.01475927,0.46700743,1.9208488,0.4723182,3.0399315,0.208147,4.6361294,4.154065,1.2037252,0.5923457,-0.122638494,-0.10018958,-0.1528311,-0.0040016756,0.5352216,-0.03677726,0.5044285,0.15832263,0.093238704,-0.008962458,2.8441916,1.4098806,0.14997353,0.36313802,1.0993205,4.958501,1.5520761
0.0812595,2.1777186,-0.14795803,0.18411809,-0.057318117,0.37738934,-0.10231401,-0.10637004,-0.02426103,1.4012444,0.74106544,-0.10469959,0.37047854,0.1935475,3.8975232,0.927714,1.9329795,0.33296472,4.578796,2.4231117,-0.025071215,0.15599287,0.029485581,-0.05568035,-0.090930365,-0.04037012,0.39541897,-0.11693512,2.2753587,0.19761185,-0.12797527,-0.15329497,1.5233531,0.21482816,0.08453543,-0.15484366,0.34465957,4.231061,1.0439504
-0.10086211,1.6306077,0.32691708,-0.10656877,-0.08677702,0.16732205,-0.080758624,-0.11375809,-0.00039822783,1.1231817,1.0364772,0.17842272,0.14504294,0.5210429,3.6384745,-0.06798975,2.4387293,0.21698639,4.0941525,2.158598,-0.08173303,-0.052860186,0.05793024,0.10807153,-0.025940375,0.011916816,0.5275189,-0.066628896,2.8525662,0.018318959,-0.08738126,-0.074232295,1.2520186,0.7057668,-0.101409376,-0.12423055,-0.04678842,4.6438527,-0.15554556
-0.12158254,0.91900104,0.92340225,-0.07188363,-0.13701439,2.07154,-0.076014005,0.012299732,-0.119475104,0.7789773,-0.11366372,0.02057772,-0.040858507,0.052421097,1.3755481,0.56893903,3.2648153,0.8270508,3.5782495,2.456675,0.7008567,0.0016812538,0.005333772,-0.086878434,-0.017221266,-0.077691115,0.97971183,-0.0773593,0.0035016476,0.30445588,0.48182943,-0.011481212,-0.06142121,2.082073,-0.054635465,0.25719684,0.15594839,4.581102,0.2100998
-0.123900846,1.217156,0.04454584,-0.113464355,-0.008923231,2.9103086,-0.12123266,0.0968099,-0.07962887,0.2954087,1.1212819,-0.053873904,0.16596535,-0.1238832,0.29720813,-0.015087972,4.091259,-0.123936854,4.3644166,3.2677302,0.7157943,0.69682914,0.14968732,0.0077105095,0.018253494,0.0123355435,0.32098952,-0.13395076,-0.12234552,0.12131125,-0.11781307,-0.13568991,1.0863733,2.7567327,-0.10796257,0.03363361,-0.13727811,4.912995,0.93183583
-0.098325655,1.958539,-0.033883046,-0.011499506,-0.12752292,2.2600565,0.17015196,-0.02876299,-0.14595701,1.51145,0.97625744,-0.01651725,-0.068948194,0.19851324,1.6485109,0.007660457,2.4914358,-0.15819216,4.3524556,3.4900212,-0.12505661,0.04955717,0.015261308,0.24123909,0.078375235,-0.09800788,-0.08537528,-0.030613465,0.12726404,0.7789115,-0.05017611,0.119171485,1.5322104,0.7127129,-0.026206974,-0.017105209,-0.15513155,4.713667,1.6790662
-0.15812919,1.0252059,0.051552847,-0.12275028,0.08994552,1.186419,-0.017059328,0.5529333,-0.13234447,1.1334189,0.1654253,0.207715,0.26010743,0.12268419,2.2695768,-0.120682344,2.2703512,0.81742287,4.981125,3.490805,0.6768,-0.09557726,0.24708459,0.23753418,-0.024504425,-0.07967472,0.048063714,-0.06103664,0.15975113,0.038603917,-0.04714789,0.06680687,2.3628788,0.58167654,0.95105404,-0.0054457444,-0.11300568,3.6453137,0.78274447
-0.11608526,1.2534647,0.3175398,0.075870946,-0.092438474,1.5825926,1.0026395,0.025038002,-0.02989886,0.33210465,0.53579986,0.003768411,-0.0012700566,-0.024216603,0.9472232,-0.117346376,1.6405011,-0.015876181,4.46786,3.1154873,1.1769129,0.70892006,0.13900918,1.5800332,0.1308849,0.07116288,-0.1165397,-0.060692467,-0.056944102,-0.07641635,0.0044722566,-0.05663617,0.8747257,1.6469299,-0.13609946,0.5275733,0.3396703,4.0984945,0.8947385
-0.07545584,2.0454597,0.3426983,-0.14794153,0.041383382,2.9288619,0.10307671,0.44208878,-0.1382149,0.61428833,0.1085205,-0.06794275,-0.14279325,-0.01847298,0.9914772,-0.07983747,3.8430216,0.6551939,3.3784285,3.300907,-0.12885767,-0.15687396,0.291778,-0.011601945,-0.12423781,0.42664844,0.053517826,1.2587827,0.005809733,-0.1437688,-0.0645907,-0.027485624,0.7777534,1.0075386,-0.12902199,-0.04860034,0.004637625,4.588689,0.06778472
-0.09339238,1.5972661,0.38621983,0.5440577,0.10408607,3.0081148,0.11626604,-0.10164065,0.013863744,0.099791795,-0.14587267,0.002800227,-0.09305598,-0.07144753,0.6089526,0.5897551,2.8084233,0.78388345,4.142878,3.0356987,0.8544102,0.72985446,-0.030482542,0.08271758,0.009893684,-0.021751512,1.1686454,-0.0688863,-0.13990115,-0.15884674,-0.0737794,0.3569694,0.2888444,3.2344427,0.8832308,0.41615117,1.8627692,4.7723036,4.5184913
-0.14157154,1.4846358,0.3304116,-0.1480696,-0.09458305,2.2508807,-0.061816607,0.08229345,0.020940056,1.8109221,0.6372578,-0.09124864,0.08220349,0.272068,0.04228774,0.30159965,1.7184259,0.5969483,4.422555,4.959357,0.9816247,-0.12340944,1.404949,-0.049058635,-0.12891822,-0.0677228,0.15888105,0.4020917,0.9275052,0.12913834,0.41351965,0.19351822,0.6503938,1.1385493,-0.13838841,-0.116201416,0.033099417,3.939278,0.96845645
-0.080066346,0.9384076,0.7851104,-0.03454487,-0.021341698,2.746435,-0.06623063,-0.046619892,0.3620374,1.2514619,1.0864453,0.12038899,-0.055007156,0.59101397,0.0692663,-0.13234545,3.5222745,0.434536,2.36144,3.5784829,0.3725256,0.023467973,-0.061738692,-0.09633646,0.10738604,0.02739134,0.47691151,0.16257161,0.10870637,0.05713861,0.19445822,0.08784004,-0.052683994,-0.038549464,-0.020632254,0.7481643,-0.097219385,4.2943935,1.3139629
-0.060018662,1.2275484,0.640304,0.23011099,-0.08778459,1.6532649,-0.00823342,-0.033760045,-0.10578729,0.32756498,1.0357829,0.042491462,-0.033334047,0.29697677,0.8591942,1.0654316,2.4929526,0.08164001,4.8562856,3.9875221,0.32834974,-0.050057996,1.0136795,0.9228645,-0.13023728,-0.035070572,0.295551,0.8839081,-0.018780643,-0.017919086,0.05839397,-0.080553114,2.1589632,0.037970405,0.1283445,0.36306617,-0.110810354,3.9752395,0.7455492
